month,line,division,day_type,period,num_timepoints_passing_wait _assessment,num_sched_timepoints,wait assessment
2016-06,S Rock,B DIVISION,1,peak,849,928,0.91487069
2016-06,S Rock,B DIVISION,2,offpeak,239,247,0.967611336
2016-06,S Rock,B DIVISION,2,peak,122,130,0.938461538
2016-06,Systemwide,Systemwide,1,Systemwide,506512,685214,0.739202643
2016-06,Systemwide,Systemwide,2,Systemwide,110593,137699,0.80315035
2016-07,1,A DIVISION,1,offpeak,19026,23479,0.810341156
2016-07,1,A DIVISION,1,peak,11498,15276,0.752683949
2016-07,1,A DIVISION,2,offpeak,6298,7282,0.864872288
2016-07,1,A DIVISION,2,peak,3203,3568,0.897701794
2016-07,2,A DIVISION,1,offpeak,18214,25310,0.719636507
2016-07,2,A DIVISION,1,peak,10473,16511,0.634304403
2016-07,2,A DIVISION,2,offpeak,6699,9161,0.731252047
2016-07,2,A DIVISION,2,peak,3587,4654,0.770734852
2016-07,3,A DIVISION,1,offpeak,15841,21131,0.749656902
2016-07,3,A DIVISION,1,peak,9931,13794,0.719950703
2016-07,3,A DIVISION,2,offpeak,6515,7683,0.847976051
2016-07,3,A DIVISION,2,peak,3400,3885,0.875160875
2016-07,4,A DIVISION,1,offpeak,20443,28275,0.723006189
2016-07,4,A DIVISION,1,peak,13497,21128,0.638820523
2016-07,4,A DIVISION,2,offpeak,6702,9009,0.743922744
2016-07,4,A DIVISION,2,peak,3588,4918,0.729564864
2016-07,5,A DIVISION,1,offpeak,15866,22732,0.697958825
2016-07,5,A DIVISION,1,peak,10766,17894,0.601654186
2016-07,5,A DIVISION,2,offpeak,2570,3270,0.785932722
2016-07,5,A DIVISION,2,peak,1453,1789,0.812185579
2016-07,6,A DIVISION,1,offpeak,18259,26767,0.682145926
2016-07,6,A DIVISION,1,peak,12110,19342,0.626098645
2016-07,6,A DIVISION,2,offpeak,5247,6713,0.781617757
2016-07,6,A DIVISION,2,peak,2788,3499,0.796799085
2016-07,7,A DIVISION,1,offpeak,14035,18159,0.772894983
2016-07,7,A DIVISION,1,peak,10431,15302,0.681675598
2016-07,7,A DIVISION,2,offpeak,4812,5897,0.81600814
2016-07,7,A DIVISION,2,peak,2792,3508,0.795895097
2016-07,S 42nd,A DIVISION,1,offpeak,5481,5943,0.922261484
2016-07,S 42nd,A DIVISION,1,peak,4463,5529,0.807198408
2016-07,S 42nd,A DIVISION,2,offpeak,2098,2130,0.984976526
2016-07,S 42nd,A DIVISION,2,peak,1226,1240,0.988709677
2016-07,A,B DIVISION,1,offpeak,13455,18578,0.724243729
2016-07,A,B DIVISION,1,peak,9339,13656,0.68387522
2016-07,A,B DIVISION,2,offpeak,4659,6483,0.718648774
2016-07,A,B DIVISION,2,peak,2379,3390,0.701769912
2016-07,B,B DIVISION,1,offpeak,7098,8818,0.804944432
2016-07,B,B DIVISION,1,peak,5061,6739,0.751001632
2016-07,C,B DIVISION,1,offpeak,7961,11035,0.721431808
2016-07,C,B DIVISION,1,peak,4926,7015,0.702209551
2016-07,C,B DIVISION,2,offpeak,2915,3657,0.797101449
2016-07,C,B DIVISION,2,peak,1550,2037,0.760922926
2016-07,D,B DIVISION,1,offpeak,10246,12883,0.795311651
2016-07,D,B DIVISION,1,peak,6304,8260,0.763196126
2016-07,D,B DIVISION,2,offpeak,4470,5512,0.81095791
2016-07,D,B DIVISION,2,peak,2246,2766,0.812002892
2016-07,E,B DIVISION,1,offpeak,10578,14196,0.745139476
2016-07,E,B DIVISION,1,peak,7006,10145,0.690586496
2016-07,E,B DIVISION,2,offpeak,2813,3291,0.854755393
2016-07,E,B DIVISION,2,peak,1475,1663,0.886951293
2016-07,F,B DIVISION,1,offpeak,18441,25081,0.735257765
2016-07,F,B DIVISION,1,peak,12257,17721,0.691665256
2016-07,F,B DIVISION,2,offpeak,5887,7281,0.808542783
2016-07,F,B DIVISION,2,peak,2989,3640,0.821153846
2016-07,G,B DIVISION,1,offpeak,8849,10513,0.841719776
2016-07,G,B DIVISION,1,peak,5206,6536,0.796511628
2016-07,G,B DIVISION,2,offpeak,2769,2977,0.930131004
2016-07,G,B DIVISION,2,peak,1464,1556,0.940874036
2016-07,JZ,B DIVISION,1,offpeak,8128,10162,0.799842551
2016-07,JZ,B DIVISION,1,peak,5332,7352,0.725244831
2016-07,JZ,B DIVISION,2,offpeak,3979,4521,0.880115019
2016-07,JZ,B DIVISION,2,peak,2179,2447,0.890478136
2016-07,L,B DIVISION,1,offpeak,16975,22561,0.752404592
2016-07,L,B DIVISION,1,peak,10160,13717,0.740686739
2016-07,L,B DIVISION,2,offpeak,7500,9101,0.824085265
2016-07,L,B DIVISION,2,peak,3731,4578,0.814984709
2016-07,M,B DIVISION,1,offpeak,10776,13551,0.795218065
2016-07,M,B DIVISION,1,peak,6885,9467,0.727263125
2016-07,M,B DIVISION,2,offpeak,2233,2316,0.964162349
2016-07,M,B DIVISION,2,peak,1182,1239,0.953995157
2016-07,N,B DIVISION,1,offpeak,12449,16115,0.772510084
2016-07,N,B DIVISION,1,peak,6993,9559,0.731561879
2016-07,N,B DIVISION,2,offpeak,5633,6973,0.807830202
2016-07,N,B DIVISION,2,peak,2703,3399,0.795233892
2016-07,Q,B DIVISION,1,offpeak,10406,13359,0.77895052
2016-07,Q,B DIVISION,1,peak,6490,8593,0.755265914
2016-07,Q,B DIVISION,2,offpeak,3495,3937,0.887731775
2016-07,Q,B DIVISION,2,peak,1788,1985,0.900755668
2016-07,R,B DIVISION,1,offpeak,11887,15409,0.77143228
2016-07,R,B DIVISION,1,peak,7921,10901,0.726630584
2016-07,R,B DIVISION,2,offpeak,5152,6365,0.809426551
2016-07,R,B DIVISION,2,peak,2742,3317,0.826650588
2016-07,S Fkln,B DIVISION,1,offpeak,1253,1336,0.937874251
2016-07,S Fkln,B DIVISION,1,peak,730,774,0.943152455
2016-07,S Fkln,B DIVISION,2,offpeak,641,666,0.962462462
2016-07,S Fkln,B DIVISION,2,peak,338,365,0.926027397
2016-07,S Rock,B DIVISION,1,offpeak,1525,1610,0.947204969
2016-07,S Rock,B DIVISION,1,peak,789,819,0.963369963
2016-07,S Rock,B DIVISION,2,offpeak,432,460,0.939130435
2016-07,S Rock,B DIVISION,2,peak,225,251,0.896414343
2016-07,Systemwide,Systemwide,1,Systemwide,455760,623033,0.731518234
2016-07,Systemwide,Systemwide,2,Systemwide,142547,174379,0.817455083
2016-08,1,A DIVISION,1,offpeak,22741,28427,0.799978893
2016-08,1,A DIVISION,1,peak,13780,18492,0.745187108
2016-08,1,A DIVISION,2,offpeak,4261,5706,0.746757799
2016-08,1,A DIVISION,2,peak,2215,2765,0.801084991
2016-08,2,A DIVISION,1,offpeak,19262,26603,0.724053678
2016-08,2,A DIVISION,1,peak,11215,17380,0.645281933
2016-08,2,A DIVISION,2,offpeak,4151,5482,0.757205399
2016-08,2,A DIVISION,2,peak,2173,2790,0.778853047
2016-08,3,A DIVISION,1,offpeak,18909,25529,0.740687062
2016-08,3,A DIVISION,1,peak,11878,16698,0.711342676
2016-08,3,A DIVISION,2,offpeak,3983,4517,0.881779942
2016-08,3,A DIVISION,2,peak,2057,2332,0.882075472
2016-08,4,A DIVISION,1,offpeak,25645,34222,0.749371749
2016-08,4,A DIVISION,1,peak,16591,25576,0.648694088
2016-08,4,A DIVISION,2,offpeak,5996,8639,0.694061813
2016-08,4,A DIVISION,2,peak,3332,4720,0.705932203
2016-08,5,A DIVISION,1,offpeak,19084,27591,0.691674821
2016-08,5,A DIVISION,1,peak,13268,21663,0.61247288
2016-08,5,A DIVISION,2,offpeak,1873,2433,0.769831484
2016-08,5,A DIVISION,2,peak,1002,1292,0.775541796
2016-08,6,A DIVISION,1,offpeak,21278,31694,0.671357355
2016-08,6,A DIVISION,1,peak,15029,22774,0.659919206
2016-08,6,A DIVISION,2,offpeak,5173,6264,0.82583014
2016-08,6,A DIVISION,2,peak,2841,3304,0.859866828
2016-08,7,A DIVISION,1,offpeak,16327,20813,0.784461635
2016-08,7,A DIVISION,1,peak,12225,17627,0.693538322
2016-08,7,A DIVISION,2,offpeak,4185,5114,0.818341807
2016-08,7,A DIVISION,2,peak,2562,3256,0.786855037
2016-08,S 42nd,A DIVISION,1,offpeak,6884,7191,0.957307746
2016-08,S 42nd,A DIVISION,1,peak,5782,6693,0.863887644
2016-08,S 42nd,A DIVISION,2,offpeak,1692,1705,0.992375367
2016-08,S 42nd,A DIVISION,2,peak,955,992,0.962701613
2016-08,A,B DIVISION,1,offpeak,15971,21928,0.728338198
2016-08,A,B DIVISION,1,peak,10919,15856,0.688635217
2016-08,A,B DIVISION,2,offpeak,4269,5747,0.742822342
2016-08,A,B DIVISION,2,peak,2276,3052,0.745740498
2016-08,B,B DIVISION,1,offpeak,8704,10932,0.796194658
2016-08,B,B DIVISION,1,peak,6512,8835,0.737068478
2016-08,C,B DIVISION,1,offpeak,9913,13334,0.743437828
2016-08,C,B DIVISION,1,peak,5942,8239,0.72120403
2016-08,C,B DIVISION,2,offpeak,2673,3556,0.751687289
2016-08,C,B DIVISION,2,peak,1441,2009,0.717272275
2016-08,D,B DIVISION,1,offpeak,12581,15624,0.805235535
2016-08,D,B DIVISION,1,peak,7600,10003,0.759772068
2016-08,D,B DIVISION,2,offpeak,3562,4168,0.854606526
2016-08,D,B DIVISION,2,peak,1761,2130,0.826760563
2016-08,E,B DIVISION,1,offpeak,13287,17800,0.746460674
2016-08,E,B DIVISION,1,peak,8558,12150,0.70436214
2016-08,E,B DIVISION,2,offpeak,2270,2673,0.849233071
2016-08,E,B DIVISION,2,peak,1180,1367,0.863204097
2016-08,F,B DIVISION,1,offpeak,21703,28923,0.750371677
2016-08,F,B DIVISION,1,peak,14421,20213,0.713451739
2016-08,F,B DIVISION,2,offpeak,4560,5696,0.800561798
2016-08,F,B DIVISION,2,peak,2310,2879,0.802361931
2016-08,G,B DIVISION,1,offpeak,10454,12206,0.856464034
2016-08,G,B DIVISION,1,peak,6273,7687,0.816053077
2016-08,G,B DIVISION,2,offpeak,3187,3693,0.862984024
2016-08,G,B DIVISION,2,peak,1747,1983,0.880988401
2016-08,JZ,B DIVISION,1,offpeak,9665,12050,0.802074689
2016-08,JZ,B DIVISION,1,peak,6227,8699,0.715829406
2016-08,JZ,B DIVISION,2,offpeak,3301,3805,0.867542707
2016-08,JZ,B DIVISION,2,peak,1745,2068,0.843810445
2016-08,L,B DIVISION,1,offpeak,19750,25464,0.775604775
2016-08,L,B DIVISION,1,peak,11831,15792,0.749176798
2016-08,L,B DIVISION,2,offpeak,5155,6197,0.831854123
2016-08,L,B DIVISION,2,peak,2623,3060,0.857189542
2016-08,M,B DIVISION,1,offpeak,12526,16234,0.771590489
2016-08,M,B DIVISION,1,peak,7858,10932,0.718807172
2016-08,M,B DIVISION,2,offpeak,1222,1303,0.937835764
2016-08,M,B DIVISION,2,peak,622,656,0.948170732
2016-08,N,B DIVISION,1,offpeak,15265,19339,0.789337608
2016-08,N,B DIVISION,1,peak,8687,11417,0.760882894
2016-08,N,B DIVISION,2,offpeak,4545,5449,0.834098
2016-08,N,B DIVISION,2,peak,2325,2706,0.859201774
2016-08,Q,B DIVISION,1,offpeak,13338,16564,0.80524028
2016-08,Q,B DIVISION,1,peak,8293,10793,0.768368387
2016-08,Q,B DIVISION,2,offpeak,2617,2896,0.903660221
2016-08,Q,B DIVISION,2,peak,1301,1460,0.89109589
2016-08,R,B DIVISION,1,offpeak,14241,18357,0.775780356
2016-08,R,B DIVISION,1,peak,9208,12741,0.722706224
2016-08,R,B DIVISION,2,offpeak,4131,5039,0.819805517
2016-08,R,B DIVISION,2,peak,2174,2635,0.825047438
2016-08,S Fkln,B DIVISION,1,offpeak,1536,1581,0.971537002
2016-08,S Fkln,B DIVISION,1,peak,921,926,0.994600432
2016-08,S Fkln,B DIVISION,2,offpeak,498,500,0.996
2016-08,S Fkln,B DIVISION,2,peak,274,274,1
2016-08,S Rock,B DIVISION,1,offpeak,1767,1878,0.940894569
2016-08,S Rock,B DIVISION,1,peak,909,963,0.943925234
2016-08,S Rock,B DIVISION,2,offpeak,490,538,0.910780669
2016-08,S Rock,B DIVISION,2,peak,263,287,0.916376307
2016-08,Systemwide,Systemwide,1,Systemwide,544758,736433,0.739725135
2016-08,Systemwide,Systemwide,2,Systemwide,112973,139137,0.811955123
2016-09,1,A DIVISION,1,offpeak,20556,25935,0.792596877
2016-09,1,A DIVISION,1,peak,11638,16894,0.688883627
2016-09,1,A DIVISION,2,offpeak,3843,5432,0.707474227
2016-09,1,A DIVISION,2,peak,1902,2637,0.721274175
2016-09,2,A DIVISION,1,offpeak,19617,28068,0.698909791
2016-09,2,A DIVISION,1,peak,11075,18241,0.607148731
2016-09,2,A DIVISION,2,offpeak,3338,4381,0.761926501
2016-09,2,A DIVISION,2,peak,1661,2144,0.774720149
2016-09,3,A DIVISION,1,offpeak,17058,23116,0.737930438
2016-09,3,A DIVISION,1,peak,9661,15040,0.642353723
2016-09,3,A DIVISION,2,offpeak,2087,2330,0.895708155
2016-09,3,A DIVISION,2,peak,1015,1150,0.882608696
2016-09,4,A DIVISION,1,offpeak,22799,31274,0.729008122
2016-09,4,A DIVISION,1,peak,14593,23352,0.624914354
2016-09,4,A DIVISION,2,offpeak,5326,7429,0.716920178
2016-09,4,A DIVISION,2,peak,2870,4012,0.715353938
2016-09,5,A DIVISION,1,offpeak,17247,25219,0.683889131
2016-09,5,A DIVISION,1,peak,11361,19782,0.574309979
2016-09,5,A DIVISION,2,offpeak,3097,4068,0.761307768
2016-09,5,A DIVISION,2,peak,1666,2088,0.79789272
2016-09,6,A DIVISION,1,offpeak,19621,29481,0.665547302
2016-09,6,A DIVISION,1,peak,13224,20795,0.635922097
2016-09,6,A DIVISION,2,offpeak,4605,5428,0.848378777
2016-09,6,A DIVISION,2,peak,2474,2859,0.865337531
2016-09,7,A DIVISION,1,offpeak,15132,18991,0.796798483
2016-09,7,A DIVISION,1,peak,11321,16095,0.703386145
2016-09,7,A DIVISION,2,offpeak,4278,5117,0.83603674
2016-09,7,A DIVISION,2,peak,2637,3260,0.808895706
2016-09,S 42nd,A DIVISION,1,offpeak,6340,6572,0.964698722
2016-09,S 42nd,A DIVISION,1,peak,5270,6111,0.862379316
2016-09,S 42nd,A DIVISION,2,offpeak,1555,1706,0.911488863
2016-09,S 42nd,A DIVISION,2,peak,962,992,0.969758065
2016-09,A,B DIVISION,1,offpeak,13892,19300,0.719792746
2016-09,A,B DIVISION,1,peak,9564,14151,0.675853297
2016-09,A,B DIVISION,2,offpeak,4003,5291,0.756567757
2016-09,A,B DIVISION,2,peak,2086,2753,0.757718852
2016-09,B,B DIVISION,1,offpeak,7911,9960,0.794277108
2016-09,B,B DIVISION,1,peak,5935,8084,0.734166254
2016-09,C,B DIVISION,1,offpeak,8624,11756,0.733582851
2016-09,C,B DIVISION,1,peak,5109,7252,0.704495312
2016-09,C,B DIVISION,2,offpeak,2528,3191,0.792228142
2016-09,C,B DIVISION,2,peak,1410,1797,0.784641068
2016-09,D,B DIVISION,1,offpeak,11459,14212,0.806290459
2016-09,D,B DIVISION,1,peak,7121,9173,0.776300011
2016-09,D,B DIVISION,2,offpeak,3091,3797,0.814063735
2016-09,D,B DIVISION,2,peak,1571,1963,0.800305655
2016-09,E,B DIVISION,1,offpeak,12238,16475,0.742822458
2016-09,E,B DIVISION,1,peak,7845,11223,0.69901096
2016-09,E,B DIVISION,2,offpeak,2267,2739,0.827674334
2016-09,E,B DIVISION,2,peak,1167,1405,0.830604982
2016-09,F,B DIVISION,1,offpeak,20213,27379,0.738266555
2016-09,F,B DIVISION,1,peak,13173,18889,0.697390015
2016-09,F,B DIVISION,2,offpeak,4271,5469,0.780947157
2016-09,F,B DIVISION,2,peak,2214,2772,0.798701299
2016-09,G,B DIVISION,1,offpeak,9593,11476,0.835918438
2016-09,G,B DIVISION,1,peak,5622,7076,0.794516676
2016-09,G,B DIVISION,2,offpeak,3321,3709,0.895389593
2016-09,G,B DIVISION,2,peak,1748,1985,0.880604534
2016-09,JZ,B DIVISION,1,offpeak,9260,11378,0.813851292
2016-09,JZ,B DIVISION,1,peak,5882,8147,0.721983552
2016-09,JZ,B DIVISION,2,offpeak,3092,3700,0.835675676
2016-09,JZ,B DIVISION,2,peak,1656,1995,0.830075188
2016-09,L,B DIVISION,1,offpeak,18021,23089,0.780501538
2016-09,L,B DIVISION,1,peak,11060,14441,0.765874939
2016-09,L,B DIVISION,2,offpeak,6487,8251,0.786207732
2016-09,L,B DIVISION,2,peak,3354,4143,0.809558291
2016-09,M,B DIVISION,1,offpeak,11434,14675,0.779148211
2016-09,M,B DIVISION,1,peak,7166,9978,0.718179996
2016-09,M,B DIVISION,2,offpeak,1415,1500,0.943333333
2016-09,M,B DIVISION,2,peak,738,761,0.96977661
2016-09,N,B DIVISION,1,offpeak,13916,17660,0.78799547
2016-09,N,B DIVISION,1,peak,7828,10461,0.748303221
2016-09,N,B DIVISION,2,offpeak,4701,5772,0.814449064
2016-09,N,B DIVISION,2,peak,2388,2904,0.82231405
2016-09,Q,B DIVISION,1,offpeak,11592,14905,0.777725595
2016-09,Q,B DIVISION,1,peak,7366,9873,0.746075154
2016-09,Q,B DIVISION,2,offpeak,2802,3166,0.885028427
2016-09,Q,B DIVISION,2,peak,1477,1611,0.91682185
2016-09,R,B DIVISION,1,offpeak,13222,16816,0.786274976
2016-09,R,B DIVISION,1,peak,8485,11792,0.719555631
2016-09,R,B DIVISION,2,offpeak,4004,5174,0.773869347
2016-09,R,B DIVISION,2,peak,2236,2777,0.805185452
2016-09,S Fkln,B DIVISION,1,offpeak,1803,1839,0.980424144
2016-09,S Fkln,B DIVISION,1,peak,1063,1067,0.996251172
2016-09,S Fkln,B DIVISION,2,offpeak,728,738,0.986449864
2016-09,S Fkln,B DIVISION,2,peak,420,425,0.988235294
2016-09,S Rock,B DIVISION,1,offpeak,1674,1788,0.936241611
2016-09,S Rock,B DIVISION,1,peak,833,891,0.934904602
2016-09,S Rock,B DIVISION,2,offpeak,546,594,0.919191919
2016-09,S Rock,B DIVISION,2,peak,295,317,0.930599369
2016-09,Systemwide,Systemwide,1,Systemwide,495417,680172,0.728370177
2016-09,Systemwide,Systemwide,2,Systemwide,109332,135732,0.805499072
2016-10,1,A DIVISION,1,offpeak,20589,25939,0.793746868
2016-10,1,A DIVISION,1,peak,11886,16894,0.703563395
2016-10,1,A DIVISION,2,offpeak,4743,7265,0.65285616
2016-10,1,A DIVISION,2,peak,2342,3568,0.656390135
2016-10,2,A DIVISION,1,offpeak,20053,28065,0.714519865
2016-10,2,A DIVISION,1,peak,11410,18241,0.625513952
2016-10,2,A DIVISION,2,offpeak,4491,6114,0.73454367
2016-10,2,A DIVISION,2,peak,2264,2979,0.759986573
2016-10,3,A DIVISION,1,offpeak,17342,23158,0.748855687
2016-10,3,A DIVISION,1,peak,10159,15035,0.675690057
2016-10,3,A DIVISION,2,offpeak,2484,3046,0.815495732
2016-10,3,A DIVISION,2,peak,1204,1548,0.777777778
2016-10,4,A DIVISION,1,offpeak,22667,31287,0.724486208
2016-10,4,A DIVISION,1,peak,14297,23352,0.61223878
2016-10,4,A DIVISION,2,offpeak,7547,9934,0.759714113
2016-10,4,A DIVISION,2,peak,4175,5416,0.770864106
2016-10,5,A DIVISION,1,offpeak,16978,24666,0.6883159
2016-10,5,A DIVISION,1,peak,11804,19784,0.596643753
2016-10,5,A DIVISION,2,offpeak,3952,4917,0.803742119
2016-10,5,A DIVISION,2,peak,2128,2509,0.848146672
2016-10,6,A DIVISION,1,offpeak,18834,29351,0.641681714
2016-10,6,A DIVISION,1,peak,13073,20765,0.629568986
2016-10,6,A DIVISION,2,offpeak,6304,7831,0.805005746
2016-10,6,A DIVISION,2,peak,3419,4131,0.827644638
2016-10,7,A DIVISION,1,offpeak,15023,19086,0.78712145
2016-10,7,A DIVISION,1,peak,10693,16008,0.667978511
2016-10,7,A DIVISION,2,offpeak,4150,5300,0.783018868
2016-10,7,A DIVISION,2,peak,2504,3067,0.816432996
2016-10,S 42nd,A DIVISION,1,offpeak,6356,6570,0.967427702
2016-10,S 42nd,A DIVISION,1,peak,5345,6111,0.874652266
2016-10,S 42nd,A DIVISION,2,offpeak,2081,2132,0.976078799
2016-10,S 42nd,A DIVISION,2,peak,1226,1240,0.988709677
2016-10,A,B DIVISION,1,offpeak,13512,18870,0.716057234
2016-10,A,B DIVISION,1,peak,8852,13702,0.646037075
2016-10,A,B DIVISION,2,offpeak,4412,5750,0.767304348
2016-10,A,B DIVISION,2,peak,2312,3024,0.764550265
2016-10,B,B DIVISION,1,offpeak,7410,9905,0.748107017
2016-10,B,B DIVISION,1,peak,5651,7854,0.719505984
2016-10,C,B DIVISION,1,offpeak,8517,11194,0.760854029
2016-10,C,B DIVISION,1,peak,4820,6966,0.691932242
2016-10,C,B DIVISION,2,offpeak,2698,3421,0.788658287
2016-10,C,B DIVISION,2,peak,1442,1877,0.768247203
2016-10,D,B DIVISION,1,offpeak,11212,14131,0.793432878
2016-10,D,B DIVISION,1,peak,6882,9162,0.751146038
2016-10,D,B DIVISION,2,offpeak,3911,4767,0.820432138
2016-10,D,B DIVISION,2,peak,1917,2393,0.801086502
2016-10,E,B DIVISION,1,offpeak,10752,14448,0.744186047
2016-10,E,B DIVISION,1,peak,6472,9710,0.666529351
2016-10,E,B DIVISION,2,offpeak,2126,2581,0.82371174
2016-10,E,B DIVISION,2,peak,1032,1346,0.766716196
2016-10,F,B DIVISION,1,offpeak,19417,26027,0.746032966
2016-10,F,B DIVISION,1,peak,12292,17650,0.696430595
2016-10,F,B DIVISION,2,offpeak,5834,7183,0.812195462
2016-10,F,B DIVISION,2,peak,2870,3613,0.794353723
2016-10,G,B DIVISION,1,offpeak,9551,11375,0.839648352
2016-10,G,B DIVISION,1,peak,5633,7052,0.798780488
2016-10,G,B DIVISION,2,offpeak,4244,4706,0.901827454
2016-10,G,B DIVISION,2,peak,2249,2496,0.901041667
2016-10,JZ,B DIVISION,1,offpeak,9218,11128,0.828360891
2016-10,JZ,B DIVISION,1,peak,5891,8012,0.735272092
2016-10,JZ,B DIVISION,2,offpeak,3632,4399,0.825642191
2016-10,JZ,B DIVISION,2,peak,1886,2341,0.805638616
2016-10,L,B DIVISION,1,offpeak,17217,22349,0.770370039
2016-10,L,B DIVISION,1,peak,10359,14413,0.71872615
2016-10,L,B DIVISION,2,offpeak,8254,10302,0.80120365
2016-10,L,B DIVISION,2,peak,4197,5184,0.809606481
2016-10,M,B DIVISION,1,offpeak,11114,14437,0.769827526
2016-10,M,B DIVISION,1,peak,6635,9102,0.728960668
2016-10,M,B DIVISION,2,offpeak,1759,1852,0.949784017
2016-10,M,B DIVISION,2,peak,879,947,0.928194298
2016-10,N,B DIVISION,1,offpeak,13187,17259,0.764065125
2016-10,N,B DIVISION,1,peak,7695,10290,0.747813411
2016-10,N,B DIVISION,2,offpeak,5988,7683,0.779383053
2016-10,N,B DIVISION,2,peak,3075,3824,0.804131799
2016-10,Q,B DIVISION,1,offpeak,10571,14362,0.736039549
2016-10,Q,B DIVISION,1,peak,6689,8849,0.755904622
2016-10,Q,B DIVISION,2,offpeak,3550,4141,0.85728085
2016-10,Q,B DIVISION,2,peak,1843,2132,0.864446529
2016-10,R,B DIVISION,1,offpeak,11436,15078,0.758456029
2016-10,R,B DIVISION,1,peak,7531,10562,0.713027836
2016-10,R,B DIVISION,2,offpeak,5028,6449,0.779655761
2016-10,R,B DIVISION,2,peak,2792,3393,0.822870616
2016-10,S Fkln,B DIVISION,1,offpeak,1942,1991,0.975389252
2016-10,S Fkln,B DIVISION,1,peak,1118,1126,0.992895204
2016-10,S Fkln,B DIVISION,2,offpeak,1024,1034,0.99032882
2016-10,S Fkln,B DIVISION,2,peak,538,562,0.957295374
2016-10,S Rock,B DIVISION,1,offpeak,1644,1789,0.918949134
2016-10,S Rock,B DIVISION,1,peak,845,896,0.943080357
2016-10,S Rock,B DIVISION,2,offpeak,676,693,0.975468975
2016-10,S Rock,B DIVISION,2,peak,350,360,0.972222222
2016-10,Systemwide,Systemwide,1,Systemwide,480574,664001,0.723754934
2016-10,Systemwide,Systemwide,2,Systemwide,135532,169450,0.79983476
2016-11,1,A DIVISION,1,offpeak,20237,25930,0.780447358
2016-11,1,A DIVISION,1,peak,11995,16777,0.714966919
2016-11,1,A DIVISION,2,offpeak,4355,5236,0.831741788
2016-11,1,A DIVISION,2,peak,2082,2551,0.816150529
2016-11,2,A DIVISION,1,offpeak,20607,27972,0.736700987
2016-11,2,A DIVISION,1,peak,11420,18186,0.62795557
2016-11,2,A DIVISION,2,offpeak,5523,7842,0.704284621
2016-11,2,A DIVISION,2,peak,2982,4156,0.717516843
2016-11,3,A DIVISION,1,offpeak,17701,23359,0.757780727
2016-11,3,A DIVISION,1,peak,10321,15219,0.678165451
2016-11,3,A DIVISION,2,offpeak,4501,5353,0.840836914
2016-11,3,A DIVISION,2,peak,2322,2742,0.846827133
2016-11,4,A DIVISION,1,offpeak,22720,31218,0.727785252
2016-11,4,A DIVISION,1,peak,13777,23172,0.594553772
2016-11,4,A DIVISION,2,offpeak,4831,6451,0.748876143
2016-11,4,A DIVISION,2,peak,2706,3564,0.759259259
2016-11,5,A DIVISION,1,offpeak,17240,25135,0.685896161
2016-11,5,A DIVISION,1,peak,11249,19674,0.571769849
2016-11,5,A DIVISION,2,offpeak,1930,2513,0.768006367
2016-11,5,A DIVISION,2,peak,1077,1392,0.773706897
2016-11,6,A DIVISION,1,offpeak,20073,29772,0.674224103
2016-11,6,A DIVISION,1,peak,12511,20939,0.597497493
2016-11,6,A DIVISION,2,offpeak,4368,5543,0.788020927
2016-11,6,A DIVISION,2,peak,2389,2922,0.817590691
2016-11,7,A DIVISION,1,offpeak,15007,19214,0.781045071
2016-11,7,A DIVISION,1,peak,10879,15954,0.681897957
2016-11,7,A DIVISION,2,offpeak,3018,3574,0.844432009
2016-11,7,A DIVISION,2,peak,1695,1967,0.861718353
2016-11,S 42nd,A DIVISION,1,offpeak,6352,6567,0.967260545
2016-11,S 42nd,A DIVISION,1,peak,5396,6111,0.882997873
2016-11,S 42nd,A DIVISION,2,offpeak,1684,1704,0.988262911
2016-11,S 42nd,A DIVISION,2,peak,984,992,0.991935484
2016-11,A,B DIVISION,1,offpeak,13399,19095,0.701702016
2016-11,A,B DIVISION,1,peak,8884,14005,0.634344877
2016-11,A,B DIVISION,2,offpeak,3168,4261,0.743487444
2016-11,A,B DIVISION,2,peak,1663,2238,0.743074173
2016-11,B,B DIVISION,1,offpeak,7173,9485,0.756246705
2016-11,B,B DIVISION,1,peak,5288,7684,0.688183238
2016-11,C,B DIVISION,1,offpeak,8811,11592,0.760093168
2016-11,C,B DIVISION,1,peak,5192,7223,0.718814897
2016-11,C,B DIVISION,2,offpeak,2422,3052,0.793577982
2016-11,C,B DIVISION,2,peak,1427,1767,0.807583475
2016-11,D,B DIVISION,1,offpeak,11385,14212,0.801083591
2016-11,D,B DIVISION,1,peak,6729,9142,0.73605338
2016-11,D,B DIVISION,2,offpeak,3223,3942,0.817605277
2016-11,D,B DIVISION,2,peak,1677,1992,0.84186747
2016-11,E,B DIVISION,1,offpeak,11994,16056,0.747010463
2016-11,E,B DIVISION,1,peak,7234,10780,0.671057514
2016-11,E,B DIVISION,2,offpeak,2997,3681,0.814180929
2016-11,E,B DIVISION,2,peak,1597,1937,0.824470831
